eval_loss,eval_mIoU,eval_recall,eval_precision,eval_f1,eval_iou,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.16732215881347656,0.7985056042671204,0.8851971626281738,0.8806856274604797,0.8829171657562256,0.6775990128517151,0.9310846328735352,94.7396,22.704,0.718,1.0
0.1351465880870819,0.8259725570678711,0.8831844925880432,0.9213986396789551,0.9007406234741211,0.7164795398712158,0.944514274597168,95.2284,22.588,0.714,2.0
0.11593996733427048,0.8525189161300659,0.9167437553405762,0.918843150138855,0.9177887439727783,0.7617151737213135,0.952016294002533,95.0869,22.621,0.715,3.0
0.10133331269025803,0.8695052862167358,0.9235130548477173,0.9330114722251892,0.9281704425811768,0.7881882190704346,0.9584296941757202,91.547,23.496,0.743,4.0
0.0941915363073349,0.8804374933242798,0.9265874624252319,0.9434000849723816,0.9347136616706848,0.8052294254302979,0.962518572807312,93.4463,23.019,0.728,5.0
0.0875585600733757,0.891684353351593,0.9462519288063049,0.9367623329162598,0.9414167404174805,0.8247749209403992,0.9653474688529968,94.0407,22.873,0.723,6.0
0.08214586973190308,0.8995463848114014,0.9422730207443237,0.9497432708740234,0.9459539651870728,0.8364459276199341,0.968638002872467,93.7055,22.955,0.726,7.0
0.08043666183948517,0.9038010835647583,0.9438713788986206,0.9531023502349854,0.9484047889709473,0.8432076573371887,0.9701165556907654,96.3586,22.323,0.706,8.0
0.07741367816925049,0.9080342054367065,0.9497413039207458,0.9519519805908203,0.9508419632911682,0.8503517508506775,0.9713065028190613,95.9998,22.406,0.708,9.0
0.077190101146698,0.9089252948760986,0.950484573841095,0.9522236585617065,0.9513511657714844,0.8518069982528687,0.9715889096260071,95.9806,22.411,0.708,10.0
