eval_loss,eval_mIoU,eval_recall,eval_precision,eval_f1,eval_iou,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.24160932004451752,0.7586971521377563,0.8305685520172119,0.8853244185447693,0.8543614149093628,0.607806384563446,0.9206992983818054,36.5275,58.887,0.493,1.0
0.20070242881774902,0.7819146513938904,0.8565163612365723,0.8881675004959106,0.8711656332015991,0.6472588777542114,0.9276468753814697,37.2881,57.686,0.483,2.0
0.19095221161842346,0.7930281758308411,0.8770664930343628,0.8812118768692017,0.8791186809539795,0.6680026054382324,0.9296526908874512,33.394,64.413,0.539,3.0
0.16883845627307892,0.7999545335769653,0.8738592863082886,0.8944016098976135,0.8836464881896973,0.6769388914108276,0.9336754679679871,33.1375,64.911,0.543,4.0
0.16590666770935059,0.806653618812561,0.8886719942092896,0.8879951238632202,0.8883330225944519,0.6898344159126282,0.9346033930778503,33.9277,63.4,0.531,5.0
0.15682439506053925,0.8112072348594666,0.8883392214775085,0.894333004951477,0.8912950754165649,0.6962153911590576,0.9368757605552673,38.315,56.14,0.47,6.0
0.1531335562467575,0.8117203712463379,0.8826344013214111,0.9012006521224976,0.8915307521820068,0.6956959366798401,0.9379884600639343,33.8159,63.609,0.532,7.0
0.15000498294830322,0.8149954080581665,0.8839854001998901,0.9042938351631165,0.8936810493469238,0.7006924152374268,0.9393388032913208,33.9086,63.435,0.531,8.0
0.1500249207019806,0.8165969848632812,0.8888958096504211,0.9010294675827026,0.8947975635528564,0.7040433883666992,0.9393694400787354,33.9197,63.414,0.531,9.0
0.1480926126241684,0.8165817260742188,0.8843079805374146,0.9061774611473083,0.8947137594223022,0.7030472159385681,0.9400372505187988,34.6345,62.106,0.52,10.0
