eval_loss,eval_mIoU,eval_recall,eval_precision,eval_f1,eval_iou,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.13535256683826447,0.8108406066894531,0.9003673791885376,0.8808341026306152,0.8902120590209961,0.6853640675544739,0.9440750479698181,99.6369,31.725,1.325,1.0
0.11575300991535187,0.8259137272834778,0.8859472274780273,0.9155375957489014,0.8999142646789551,0.7060116529464722,0.9520546197891235,99.1688,31.875,1.331,2.0
0.09829147905111313,0.8501247763633728,0.8962886333465576,0.9378553032875061,0.9155259132385254,0.745532214641571,0.9600211977958679,98.7674,32.004,1.336,3.0
0.08932015299797058,0.8741830587387085,0.9322462677955627,0.9289928674697876,0.9306101202964783,0.7880588173866272,0.9654120206832886,100.1899,31.55,1.317,4.0
0.07963242381811142,0.8831462860107422,0.9233148097991943,0.9497898817062378,0.935950756072998,0.8015679121017456,0.9691242575645447,99.4408,31.788,1.327,5.0
0.07343961298465729,0.8973740339279175,0.9438977241516113,0.9449790716171265,0.9444373846054077,0.8264685869216919,0.972442626953125,99.5282,31.76,1.326,6.0
0.07181411236524582,0.9033144116401672,0.9529273509979248,0.9430742263793945,0.9479176998138428,0.8368304967880249,0.9738489985466003,99.5974,31.738,1.325,7.0
0.07141221314668655,0.9079716801643372,0.9454997777938843,0.9558427929878235,0.9505817294120789,0.8438672423362732,0.9757378697395325,100.927,31.32,1.308,8.0
0.06887003779411316,0.9114866852760315,0.9515072703361511,0.9537249803543091,0.952612042427063,0.8500507473945618,0.9765259027481079,103.278,30.607,1.278,9.0
0.06896708160638809,0.9124211072921753,0.9514787197113037,0.9548312425613403,0.9531456232070923,0.8515792489051819,0.9768189787864685,101.2633,31.216,1.304,10.0
